token,latitude,longitude,address,comment,explanation,time,categorie,cityname
BBDED873,43.6505896488648,3.933855498075488,"Avenue du Mistral, Le Crès",Manque le panneau de continuité de la voie verte,Marquage au sol,2021-02-07 09:29:00,6,Le Crès
5636BDC6,43.65081878921076,3.9338676346206567,"Rue Raymond Roger Trencavel, Le Crès",Beaucoup trop de potelets ,,2021-02-07 09:27:00,3,Le Crès
A5D6D8C5,43.59896325737344,3.846853757277132,"Rue du Pas du Loup, Montpellier",sur BC et trottoir (un habitué),,2021-02-06 17:02:00,2,Montpellier
6C86921A,43.63128040559899,3.9044061675667763,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-06 15:42:00,2,Castelnau-le-Lez
B7A527A4,43.60349637682094,3.8866693899035454,"Allée Kléber, Montpellier",,,2021-02-06 13:58:00,2,Montpellier
EEACEA99,43.59189245585436,3.844826007261873,"Avenue du XV de France, Montpellier",sur plate-bande et PC (au fond),,2021-02-06 12:18:00,2,Montpellier
F79BF68E,43.58446524684285,3.8309683324769144,"Chemin du Terral, Saint-Jean-de-Védas","pas de visibilité pour traverser, buisson gênant",,2021-02-06 11:35:00,4,Saint-Jean-de-Védas
33ED3C23,43.6307227444313,3.9090953394770622,"Impasse des Dahlias, Castelnau-le-Lez",où passe un pieton ou un enfant de moins de 8 ans,,2021-02-06 10:57:00,2,Castelnau-le-Lez
5FC505C6,43.63057374270375,3.90954427421093,"Avenue Marcel Dassault, Castelnau-le-Lez",,,2021-02-06 10:55:00,2,Castelnau-le-Lez
5C073A39,43.57037184591109,3.8438093662261967,"Avenue de la Condamine, Saint-Jean-de-Védas",sur trottoir,,2021-02-06 10:23:00,2,Saint-Jean-de-Védas
69E0F94D,43.6330317386434,3.8974890857934947,"Rue Jules Ferry, Castelnau-le-Lez",la debrouile a Castelnau XI,,2021-02-06 10:21:00,5,Castelnau-le-Lez
79576FBC,43.63307833015162,3.897433765232563,"Rue Jules Ferry, Castelnau-le-Lez",la debrouille a Castelnau X,,2021-02-06 10:20:00,5,Castelnau-le-Lez
ABD42C27,43.63301814944672,3.897312730550766,"Rue Jules Ferry, Castelnau-le-Lez",la debrouille a Castelnau IX,,2021-02-06 10:19:00,5,Castelnau-le-Lez
CF77AA11,43.63297738183818,3.898096270859242,"Place de l'Europe, Castelnau-le-Lez",la debrouille a Castelnau VIII,,2021-02-06 10:17:00,5,Castelnau-le-Lez
5CFE1894,43.63308148478369,3.8990839943289757,"Place de l'Europe, Castelnau-le-Lez",la debrouille à Castelnau VI,,2021-02-06 10:14:00,5,Castelnau-le-Lez
AF9B0FA0,43.63300601623278,3.8984858617186546,"Place de l'Europe, Castelnau-le-Lez",la débrouille à Castelnau VI,,2021-02-06 10:13:00,5,Castelnau-le-Lez
A058A6F7,43.63312055367476,3.8990484550595284,"Place de l'Europe, Castelnau-le-Lez",la debrouille à Castelnau V,,2021-02-06 10:04:00,2,Castelnau-le-Lez
C78F47AB,43.633122494985464,3.898960277438164,"Place de l'Europe, Castelnau-le-Lez",la débrouille à Castelnau IV,,2021-02-06 10:03:00,5,Castelnau-le-Lez
EF425480,43.63312977489998,3.897816315293312,"Rue Jules Ferry, Castelnau-le-Lez",la débrouille à Castelnau III,,2021-02-06 09:59:00,5,Castelnau-le-Lez
3D6A107D,43.63299266969462,3.8979259505867954,"Place de l'Europe, Castelnau-le-Lez",la débrouille à Castelnau II,,2021-02-06 09:58:00,5,Castelnau-le-Lez
91EB30D8,43.63308925003114,3.8976640999317165,"Rue Jules Ferry, Castelnau-le-Lez",la débrouille à Castelnau ,,2021-02-06 09:56:00,5,Castelnau-le-Lez
D02B40D5,43.56840127043043,3.8281130790710454,"Allée du Val des Garrigues, Saint-Jean-de-Védas",stationnement sur trottoir,,2021-02-06 09:55:00,2,Saint-Jean-de-Védas
70A47E64,43.617709181586015,3.867291770875454,"Avenue Charles Flahault, Montpellier",,,2021-02-06 09:31:00,2,Montpellier
020FAD8F,43.60606035795329,3.863119930028916,"Rue du Faubourg Figuerolles, Montpellier",Véhicule garé sur piste cyclable ,,2021-02-05 16:57:00,2,Montpellier
675DEA78,43.60238951699473,3.8541283652785556,"Route de Lavérune, Montpellier",sur BC + devant passage piéton pour aller au taba,,2021-02-05 16:49:00,2,Montpellier
2E6C1E4A,43.627993090665846,3.8692682236433025,"Route de Mende, Montpellier",Clio sur le trottoir depuis le 15 Octobre,,2021-02-05 15:50:00,2,Montpellier
F425E2EB,43.627772732696144,3.8692430779337883,"Route de Mende, Montpellier",Depuis Oct. 2020 ,,2021-02-05 15:50:00,2,Montpellier
C1AD9F91,43.62361854258886,3.9132044836878777,"Rue Hélène Boucher, Castelnau-le-Lez",trottoir occupé ,,2021-02-05 12:33:00,2,Castelnau-le-Lez
567F282A,43.628624067167934,3.908692337572574,"Chemin de Verchant, Castelnau-le-Lez",sur le passage,,2021-02-05 12:25:00,2,Castelnau-le-Lez
309654CA,43.62393720973985,3.9139119163155556,"Rue Hélène Boucher, Castelnau-le-Lez",trottoir occupé ,,2021-02-05 12:09:00,2,Castelnau-le-Lez
533680FF,43.60508076060176,3.8675512745976444,"Boulevard Renouvier, Montpellier",#gcum #renouvier #montpellier #onveutdesPV,,2021-02-05 11:24:00,2,Montpellier
A8CC98B0,43.620936623400006,3.8728493079543114,"Rue du Faubourg Boutonnet, Montpellier",épave ,,2021-02-05 10:33:00,2,Montpellier
CE308986,43.613664695393595,3.866265512997416,"Place du Père Régis, Montpellier",Tous les jours aux heure d'école - impunité tot,,2021-02-05 07:35:00,2,Montpellier
53B896C7,43.60234038887248,3.853937957750691,"Route de Lavérune, Montpellier","camion sur la BC, à contresens, depuis la veille",,2021-02-05 07:02:00,2,Montpellier
5FE691C3,43.602321560633705,3.8539505488697583,"Route de Lavérune, Montpellier",à contresens sur la BC,,2021-02-04 16:56:00,2,Montpellier
C3C0313D,43.602634246694045,3.902914524078369,"Avenue du Mondial 98, Montpellier",,,2021-02-04 16:25:00,2,Montpellier
D1C828DC,43.59860700549432,3.8905180245637894,"Avenue du Pont Trinquat, Montpellier",,,2021-02-04 11:33:00,2,Montpellier
9D47B541,43.59759984956527,3.8930456712841988,"Chemin de Moularès, Montpellier",,,2021-02-04 11:31:00,2,Montpellier
AD5200F8,43.605859341507674,3.8672039285302167,"Place Bouschet de Bernard, Montpellier",Non entretenu 5 mois après 1er signalement,,2021-02-04 11:20:00,4,Montpellier
4A92DD51,43.600762816113736,3.900519646704197,"Rue de Raguse, Montpellier",,,2021-02-04 11:13:00,2,Montpellier
1835399E,43.597577268489346,3.893017172813415,"Chemin de Moularès, Montpellier",,,2021-02-04 11:08:00,2,Montpellier
0F300E31,43.601945941906855,3.8531284600575737,"Route de Lavérune, Montpellier",10ème matinée consécutive,,2021-02-04 07:07:00,2,Montpellier
CDB793D0,43.60195838484724,3.8531817544965556,"Route de Lavérune, Montpellier",toujours là j+9,,2021-02-03 16:53:00,2,Montpellier
88E1C76E,43.59197155775693,3.8809804245829578,"Avenue des Prés d'Arènes, Montpellier",parking improvisé ,,2021-02-03 12:13:00,2,Montpellier
84298A37,43.604541115314596,3.873952044066136,"Avenue Georges Clemenceau, Montpellier","camion sur trottoir, scooter sur PC",camion qui a doublé juste avant toute la file par la droite,2021-02-03 07:08:00,7,Montpellier
07A7C912,43.60279742962215,3.855007520977956,"Route de Lavérune, Montpellier",BC barrée. cycliste déportés sur trottoir ,,2021-02-03 06:56:00,6,Montpellier
D5093B07,43.60195061557846,3.8531279831657677,"Route de Lavérune, Montpellier",camion sur BC depuis 10 jours,,2021-02-03 06:54:00,2,Montpellier
B8C1BF54,43.6023118248185,3.853932016583133,"Route de Lavérune, Montpellier",camion sur BC,,2021-02-03 06:54:00,2,Montpellier
56623B37,43.60186900784691,3.8529181361877733,"Route de Lavérune, Montpellier",camion sur BC,,2021-02-03 06:53:00,2,Montpellier
B35647A0,43.63904368610614,3.9297453314065933,"zone commerciale aube rouge, Castelnau-le-Lez",pierre de 10/15kg au milieu de la voie,piège à cycliste très probablement intentionnel avec une pierre de 10/15kg disposée au milieu de la voie cyclable dans la zone la plus sombre en fin de descente lorsque l'on vient de la piste longeant la voie de tram.,2021-02-03 06:23:00,2,Castelnau-le-Lez
E09D5C58,43.59769672956897,3.8993471860885625,"Allée de la Méditerranée, Montpellier",,,2021-02-02 14:29:00,7,Montpellier
BFA462E2,43.63097876445233,3.9035424962639813,"Avenue de la Galine, Castelnau-le-Lez",au moins 3 velos mis en danger ,,2021-02-02 12:19:00,2,Castelnau-le-Lez
C749794B,43.63140271179509,3.904998265206814,"Avenue de la Galine, Castelnau-le-Lez",moto trottoir et moto bande cyclable ,,2021-02-02 12:16:00,2,Castelnau-le-Lez
68C47B4E,43.60599723691952,3.867319598793983,"Place Bouschet de Bernard, Montpellier",#SUV #GCUM #figuerolles #lespietonspeuventcrever,,2021-02-02 07:37:00,2,Montpellier
FE4770B3,43.62253814401368,3.84522557258606,"Avenue du Professeur Louis Ravas, Montpellier",,,2021-02-01 18:02:00,2,Montpellier
564A49F1,43.622957539498685,3.8446140289306645,"Avenue du Professeur Louis Ravas, Montpellier",,,2021-02-01 16:48:00,2,Montpellier
5AC2BE60,43.630548747263745,3.909608311951161,"Avenue Marcel Dassault, Castelnau-le-Lez",,,2021-02-01 12:43:00,2,Castelnau-le-Lez
92B49334,43.63145076058974,3.9044980332255363,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-01 12:37:00,2,Castelnau-le-Lez
6AE75D8E,43.63096032134033,3.903126753866672,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-01 12:36:00,2,Castelnau-le-Lez
5F63AB70,43.60658901828199,3.876326858812749,"Rue des Étuves, Montpellier",piéton détourné sur le tram,,2021-02-01 12:35:00,2,Montpellier
3E3BF4BD,43.62978771607566,3.8988757878541946,"Avenue de la Galine, Castelnau-le-Lez",,,2021-02-01 12:24:00,2,Castelnau-le-Lez
DE0D75F4,43.60902405869385,3.8273553550243373,"Rue des Grèzes, Montpellier","""parking"" rue des Grèzes ",,2021-02-01 09:29:00,2,Montpellier
44A57CFA,43.601910203088806,3.8530519900976095,"Route de Lavérune, Montpellier",non comment (8ème jour),,2021-02-01 07:15:00,2,Montpellier
BA96A492,43.61251146380672,3.895629309117794,"Rue du Moulin de Sémalen, Montpellier",#GCUM comme ts les week-ends ,,2021-01-31 14:58:00,2,Montpellier
4B2C7169,43.59181323278826,3.8448417453369164,"Avenue du XV de France, Montpellier","saccage des plates-bandes, circulation sur la PC",PM alertée,2021-01-31 10:51:00,100,Montpellier
2822E60F,43.59754211002753,3.8485418497490587,"Rue Albert Viger, Montpellier",sur trottoir,,2021-01-31 10:24:00,2,Montpellier
CBC24034,43.60190937783453,3.8530104199637543,"Route de Lavérune, Montpellier",7ème jour. PM alertée,,2021-01-31 10:21:00,2,Montpellier
B0AAA355,43.60228157346543,3.8539197163503007,"Route de Lavérune, Montpellier",sur BC pour acheter les clopes.,"Et sur le trottoir, en face...",2021-01-31 10:12:00,2,Montpellier
1509A667,43.59882106031258,3.8467502316403883,"Rue du Pas du Loup, Montpellier",sur BC et trottoir,,2021-01-31 10:09:00,2,Montpellier
6859B097,43.61741936597056,3.8729733601212497,"Avenue Bouisson Bertrand, Montpellier",,,2021-01-30 10:37:00,2,Montpellier
DF47B41D,43.61444321374118,3.869026154279709,"Rue Gerhardt, Montpellier",,,2021-01-30 10:34:00,2,Montpellier
C034962F,43.591371764834406,3.847626678230492,"Rue de Bugarel, Montpellier",un habitué depuis 2 ans...,,2021-01-30 08:25:00,2,Montpellier
03BAE572,43.60189854905736,3.853061517041284,"Route de Lavérune, Montpellier",véhicule de chantier sur BC depuis des jours,piétons sans visibilité pour traverser,2021-01-29 16:56:00,2,Montpellier
47DCE3DF,43.61648315975216,3.8684437796473503,"Rue du Faubourg Saint-Jaumes, Montpellier",,,2021-01-29 16:41:00,2,Montpellier
64002A10,43.607443177518945,3.867135867476463,"Rue du Faubourg Figuerolles, Montpellier",,,2021-01-29 16:41:00,2,Montpellier
F4DE48CA,43.607628651601786,3.8706934824585915,"Rue Général Maureilhan, Montpellier",devant l'école ,,2021-01-29 13:01:00,2,Montpellier
4B182F86,43.56639965651791,3.8794425565322137,"Rond-Point des Montouzères, Lattes",mini fourgon garé sur la voie,"Au regard du nombre de véhicules garés dans cette zone, devant les plots qui empêchent l'accès au parking du parcours de santé, ce problème semble récurrent. Il n'y a qu'à faire le même constat sur la photo Google maps qui date de novembre 2019.",2021-01-29 11:35:00,2,Lattes
03E833B2,43.629837950255315,3.8701037317514424,"Route de Mende, Montpellier",un bras cassé ,"La mauvaise signalisation des parcours vélos dans cette zone de travaux ajouté à la pluie rendant les bandes glissantes ont conduit à une chute, un séjour à l'hôpital et 6 semaines de plâtre ",2021-01-29 09:18:00,9,Montpellier
CD623100,43.60631,3.8674,"Place Roger Salengro, Montpellier","Collège Ste Famille, verbalisé par la Police M",,2021-01-29 07:17:00,2,Montpellier
7F027AEA,43.606201020754035,3.8673517234796955,"Place Bouschet de Bernard, Montpellier",SUV sur PC devant l'école,,2021-01-29 07:11:00,2,Montpellier
CB2AB4EE,43.60658262128055,3.8650779895165455,"Rue du Faubourg Figuerolles, Montpellier",à l'entrée / sortie de la piste cyclable,,2021-01-29 06:51:00,2,Montpellier
C465C9F2,43.601921080202516,3.8530860752116207,"Route de Lavérune, Montpellier",Sur BC et devant passage piétons,5 ème jour,2021-01-29 06:46:00,2,Montpellier
689BFB94,43.60137562626554,3.851374701896,"Route de Lavérune, Montpellier",bus arrêté sur le trottoir et la BC,,2021-01-29 06:44:00,2,Montpellier
8029F900,43.60995,3.86155,"Avenue de Lodève, Montpellier",piétons et vélos deportés sur voie tram,,2021-01-28 12:31:00,2,Montpellier
86BCF07A,43.60996110930972,3.8613513484597206,"Avenue de Lodève, Montpellier",voiture garée sur trottoir et pc,,2021-01-28 12:17:00,2,Montpellier
FDCE8FCB,43.601881432561356,3.8529404989970177,"Route de Lavérune, Montpellier",depuis plusieurs jours,,2021-01-28 07:03:00,2,Montpellier
C9483F50,43.5983504964611,3.8463948956589893,"Rue du Pas du Loup, Montpellier",restée plusieurs jours. ,"trottoir impraticable pour PMR, les autres déportés sur la route",2021-01-28 07:00:00,2,Montpellier
8DBBC797,43.614100950432295,3.8686972483992577,"Rue Gerhardt, Montpellier","""les triporteurs montpelliérains"" montrent l'e",,2021-01-27 17:08:00,2,Montpellier
2701264B,43.59779079274929,3.864603220791372,"Avenue de Toulouse, Montpellier",scooter sur PC,,2021-01-27 16:38:00,7,Montpellier
B5880898,43.61366,3.86632,"Place du Père Régis, Montpellier",,La personne à garé son véhicule sur la PC et est parti à la supérette faire ses courses,2021-01-27 16:33:00,2,Montpellier
CE85842E,43.60890729048277,3.8272903114557266,"Rue des Grèzes, Montpellier",et la police... s'en fout. ,,2021-01-27 13:10:00,2,Montpellier
EBDD1793,43.60926002203764,3.827574960887432,"Rue des Grèzes, Montpellier","""juste pour une minute""",,2021-01-27 13:09:00,2,Montpellier
720F6219,43.63525741346476,3.8681970164179798,"Route de Mende, Montpellier",,,2021-01-27 12:50:00,2,Montpellier
A3B7855C,43.61397108405706,3.8704799115657806,"Rue du Faubourg Saint-Jaumes, Montpellier",Séparateurs ne servent à rien surtout très dang,,2021-01-27 10:35:00,3,Montpellier
F60BFDA7,43.6094930713451,3.8645297661423683,"Rue Louis Braille, Montpellier","""je travaille !"" ",,2021-01-27 09:23:00,2,Montpellier
B9E442F1,43.60882839291454,3.8272715359926224,"Rue des Grèzes, Montpellier",Parking rue des Grèzes... ,"Chaque jour, des dizaines de voitures sont garées sur la piste cyclable rue des Grèzes. J'ai déjà fait plusieurs appels à la police, qui n'a pas le temps ni l'envie de faire quelque chose. Doit on vraiment attendre jusque une personne sera tué par une voiture, car la rue des Grèzes, c'est aussi la rue du rallye...? ",2021-01-27 09:10:00,2,Montpellier
5DBA046E,43.60891942856103,3.8273144513368607,"Rue des Grèzes, Montpellier",un nouvel habitant qui a le droit de se garer là ,,2021-01-27 09:10:00,2,Montpellier
5BEFC186,43.600138782601604,3.859672634533374,"Rue des Chasseurs, Montpellier",long arrêt sur BC,,2021-01-27 07:29:00,2,Montpellier
47449889,43.617729327845716,3.8672679662704463,"Avenue Charles Flahault, Montpellier",,,2021-01-26 16:02:00,2,Montpellier
34BB4101,43.61457113718706,3.870051428675651,"Rue du Faubourg Saint-Jaumes, Montpellier",,,2021-01-26 15:22:00,2,Montpellier
98491405,43.616009104220545,3.868830017745495,"Rue du Faubourg Saint-Jaumes, Montpellier",,,2021-01-26 15:11:00,2,Montpellier
E68EC979,43.61156862690516,3.8597792387008667,"Boulevard Benjamin Milhaud, Montpellier",nid de poule important ,,2021-01-26 14:56:00,4,Montpellier
E36FF8C2,43.629251882213374,3.8571003824472423,"Allée des Magnolias, Montpellier",blocage du passage piéton ! ,,2021-01-26 12:08:00,7,Montpellier
24BB333D,43.60633614753927,3.86420488357544,"Rue du Faubourg Figuerolles, Montpellier",,,2021-01-26 10:48:00,2,Montpellier
7ED0F71C,43.603423298965026,3.872179426252842,"Avenue Georges Clemenceau, Montpellier",#gcum Clemenceau,,2021-01-26 09:29:00,2,Montpellier
F71E6D5E,43.60339537883053,3.872159644961357,"Avenue Georges Clemenceau, Montpellier",#gcum Clemenceau,,2021-01-26 09:24:00,2,Montpellier
049C6BC4,43.6229392152779,3.8680545240640636,"Avenue du Professeur Grasset, Montpellier","panneau ""contresens cyclable"" arraché ",,2021-01-26 07:31:00,6,Montpellier
FAA5C528,43.601674589895865,3.8684508478504536,"Rue Raoux, Montpellier","trottoir impraticable, piéton déporté sur la ro",,2021-01-26 07:24:00,2,Montpellier
8FD555B3,43.61553625862588,3.8851901516318317,"Avenue de Saint-Maur, Montpellier","#GCUM ""je vais chercher mes croissants """,,2021-01-26 07:17:00,7,Montpellier
856874FA,43.598579398677025,3.846517615193244,"Rue du Pas du Loup, Montpellier",sur BC et trottoir,,2021-01-25 17:13:00,2,Montpellier
B6A821F1,43.60553907346896,3.8786673545837407,"Rue de la République, Montpellier",4 voitures sur le trottoir,,2021-01-25 16:57:00,2,Montpellier
18769072,43.61705308946329,3.854984119534492,"Avenue de la Gaillarde, Montpellier",Camion stationné sur une piste cyclable,,2021-01-25 13:28:00,2,Montpellier
136AE306,43.5992584428411,3.866422399878502,"Avenue de Toulouse, Montpellier",Scooter sur la piste cyclable,,2021-01-23 14:47:00,2,Montpellier
432F2D17,43.60931828444915,3.8655493408441544,"Avenue de Lodève, Montpellier",,,2021-01-23 10:15:00,2,Montpellier
119F9130,43.606353287053906,3.8757962016548535,"Rue du Faubourg de la Saunerie, Montpellier","sur trottoir, piétons détournés sur voie de tra",PM alertée depuis la veille,2021-01-21 12:22:00,2,Montpellier
C1CAA3B0,43.606355569293434,3.875823144782023,"Rue du Faubourg de la Saunerie, Montpellier","sur trottoir, piétons détournés sur voie de tra",,2021-01-21 07:24:00,2,Montpellier
966267E3,43.60661970452762,3.867228267094461,"Place Roger Salengro, Montpellier","PC bloquée (quotidien, PM alertée)",insultes du conducteur,2021-01-21 07:14:00,2,Montpellier
